STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVGF,TAVG_ATTRIBUTES,TMAXF,TMAX_ATTRIBUTES,TMINF,TMIN_ATTRIBUTES,,,TAVG,TMAX,TMIN
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/16,54,"H,,S",71,",,S",40,",,S",,,12,22,4
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/17,54,"H,,S",70,",,S",,,,,12,21,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/18,63,"H,,S",77,",,S",40,",,S",,,17,25,4
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/19,68,"H,,S",,,49,",,S",,,20,,9
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/20,68,"H,,S",,,,,,,20,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/21,64,"H,,S",80,",,S",,,,,18,27,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/22,54,"H,,S",71,",,S",,,,,12,22,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/23,62,"H,,S",,,,,,,17,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/24,65,"H,,S",,,51,",,S",,,18,,11
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/25,62,"H,,S",71,",,S",54,",,S",,,17,22,12
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/26,61,"H,,S",72,",,S",,,,,16,22,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/27,64,"H,,S",,,49,",,S",,,18,,9
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/28,62,"H,,S",,,,,,,17,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/29,58,"H,,S",73,",,S",,,,,14,23,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/4/30,50,"H,,S",71,",,S",,,,,10,22,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/1,58,"H,,S",,,39,",,S",,,14,,4
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/2,61,"H,,S",,,41,",,S",,,16,,5
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/3,66,"H,,S",75,",,S",49,",,S",,,19,24,9
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/4,63,"H,,S",,,,,,,17,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/5,73,"H,,S",83,",,S",49,",,S",,,23,28,9
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/6,66,"H,,S",83,",,S",,,,,19,28,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/7,72,"H,,S",,,,,,,22,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/8,65,"H,,S",,,,,,,18,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/9,68,"H,,S",80,",,S",,,,,20,27,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/10,64,"H,,S",80,",,S",,,,,18,27,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/11,64,"H,,S",77,",,S",,,,,18,25,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/12,71,"H,,S",,,55,",,S",,,22,,13
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/13,67,"H,,S",80,",,S",62,",,S",,,19,27,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/14,69,"H,,S",74,",,S",63,",,S",,,21,23,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/15,63,"H,,S",74,",,S",,,,,17,23,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/16,66,"H,,S",,,,,,,19,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/17,74,"H,,S",,,50,",,S",,,23,,10
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/18,74,"H,,S",,,57,",,S",,,23,,14
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/19,78,"H,,S",91,",,S",65,",,S",,,26,33,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/20,74,"H,,S",87,",,S",,,,,23,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/21,76,"H,,S",,,,,,,24,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/22,76,"H,,S",,,,,,,24,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/23,71,"H,,S",91,",,S",54,",,S",,,22,33,12
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/24,67,"H,,S",80,",,S",51,",,S",,,19,27,11
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/25,69,"H,,S",83,",,S",51,",,S",,,21,28,11
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/26,66,"H,,S",83,",,S",,,,,19,28,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/27,70,"H,,S",83,",,S",56,",,S",,,21,28,13
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/28,73,"H,,S",,,,,,,23,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/29,71,"H,,S",85,",,S",,,,,22,29,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/30,70,"H,,S",82,",,S",,,,,21,28,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/5/31,60,"H,,S",82,",,S",,,,,16,28,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/1,71,"H,,S",84,",,S",53,",,S",,,22,29,12
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/2,69,"H,,S",,,,,,,21,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/3,74,"H,,S",,,,,,,23,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/4,74,"H,,S",88,",,S",,,,,23,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/5,82,"H,,S",,,59,",,S",,,28,,15
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/6,81,"H,,S",95,",,S",65,",,S",,,27,35,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/7,74,"H,,S",92,",,S",,,,,23,33,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/8,77,"H,,S",,,65,",,S",,,25,,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/9,70,"H,,S",85,",,S",,,,,21,29,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/10,78,"H,,S",,,,,,,26,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/11,83,"H,,S",,,65,",,S",,,28,,18
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/12,87,"H,,S",,,71,",,S",,,31,,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/13,80,"H,,S",98,",,S",,,,,27,37,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/14,74,"H,,S",94,",,S",71,",,S",,,23,34,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/15,77,"H,,S",88,",,S",,,,,25,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/16,70,"H,,S",88,",,S",68,",,S",,,21,31,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/17,82,"H,,S",92,",,S",68,",,S",,,28,33,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/18,81,"H,,S",,,,,,,27,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/19,84,"H,,S",99,",,S",,,,,29,37,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/20,85,"H,,S",,,66,",,S",,,29,,19
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/21,83,"H,,S",99,",,S",,,,,28,37,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/22,82,"H,,S",97,",,S",,,,,28,36,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/23,74,"H,,S",91,",,S",,,,,23,33,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/24,75,"H,,S",81,",,S",67,",,S",,,24,27,19
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/25,71,"H,,S",83,",,S",,,,,22,28,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/26,73,"H,,S",83,",,S",66,",,S",,,23,28,19
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/27,83,"H,,S",,,70,",,S",,,28,,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/28,80,"H,,S",92,",,S",75,",,S",,,27,33,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/29,76,"H,,S",90,",,S",,,,,24,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/6/30,78,"H,,S",,,,,,,26,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/1,71,"H,,S",88,",,S",,,,,22,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/2,78,"H,,S",88,",,S",63,",,S",,,26,31,17
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/3,75,"H,,S",86,",,S",68,",,S",,,24,30,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/4,81,"H,,S",94,",,S",68,",,S",,,27,34,20
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/5,76,"H,,S",94,",,S",69,",,S",,,24,34,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/6,77,"H,,S",91,",,S",69,",,S",,,25,33,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/7,82,"H,,S",91,",,S",71,",,S",,,28,33,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/8,81,"H,,S",,,,,,,27,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/9,83,"H,,S",93,",,S",72,",,S",,,28,34,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/10,83,"H,,S",91,",,S",76,",,S",,,28,33,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/11,80,"H,,S",89,",,S",,,,,27,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/12,73,"H,,S",87,",,S",72,",,S",,,23,31,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/13,80,"H,,S",88,",,S",72,",,S",,,27,31,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/14,82,"H,,S",90,",,S",75,",,S",,,28,32,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/15,83,"H,,S",90,",,S",,,,,28,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/16,81,"H,,S",90,",,S",,,,,27,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/17,80,"H,,S",87,",,S",,,,,27,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/18,78,"H,,S",85,",,S",,,,,26,29,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/19,79,"H,,S",86,",,S",75,",,S",,,26,30,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/20,81,"H,,S",89,",,S",,,,,27,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/21,81,"H,,S",89,",,S",,,,,27,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/22,77,"H,,S",,,,,,,25,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/23,82,"H,,S",90,",,S",72,",,S",,,28,32,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/24,84,"H,,S",,,76,",,S",,,29,,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/25,85,"H,,S",93,",,S",,,,,29,34,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/26,81,"H,,S",93,",,S",,,,,27,34,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/27,77,"H,,S",91,",,S",,,,,25,33,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/28,79,"H,,S",85,",,S",,,,,26,29,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/29,74,"H,,S",85,",,S",72,",,S",,,23,29,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/30,76,"H,,S",86,",,S",,,,,24,30,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/7/31,84,"H,,S",,,72,",,S",,,29,,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/1,81,"H,,S",,,,,,,27,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/2,83,"H,,S",91,",,S",73,",,S",,,28,33,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/3,81,"H,,S",91,",,S",75,",,S",,,27,33,24
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/4,82,"H,,S",89,",,S",,,,,28,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/5,77,"H,,S",,,,,,,25,,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/6,80,"H,,S",93,",,S",,,,,27,34,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/7,82,"H,,S",93,",,S",,,,,28,34,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/8,80,"H,,S",92,",,S",,,,,27,33,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/9,76,"H,,S",89,",,S",,,,,24,32,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/10,81,"H,,S",,,69,",,S",,,27,,21
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/11,80,"H,,S",92,",,S",,,,,27,33,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/12,78,"H,,S",88,",,S",,,,,26,31,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/13,78,"H,,S",85,",,S",73,",,S",,,26,29,23
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/14,76,"H,,S",85,",,S",,,,,24,29,
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/15,75,"H,,S",84,",,S",71,",,S",,,24,29,22
CHM00054511,"BEIJING, CH",39.933,116.283,55,2021/8/16,75,"H,,S",84,",,S",,,,,24,29,
