STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVGF,TAVG_ATTRIBUTES,TMAXF,TMAX_ATTRIBUTES,TMINF,TMIN_ATTRIBUTES,,,TAVG,TMAX,TMIN
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/22,55,"H,,S",65,",,S",46,",,S",,,13,18,8
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/23,52,"H,,S",65,",,S",46,",,S",,,11,18,8
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/24,63,"H,,S",76,",,S",46,",,S",,,17,24,8
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/25,68,"H,,S",80,",,S",51,",,S",,,20,27,11
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/26,66,"H,,S",80,",,S",58,",,S",,,19,27,14
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/27,57,"H,,S",77,",,S",54,",,S",,,14,25,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/28,68,"H,,S",79,",,S",54,",,S",,,20,26,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/29,74,"H,,S",83,",,S",56,",,S",,,23,28,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/30,62,"H,,S",83,",,S",56,",,S",,,17,28,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/3/31,57,"H,,S",69,",,S",,,,,14,21,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/1,54,"H,,S",60,",,S",53,",,S",,,12,16,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/2,54,"H,,S",55,",,S",53,",,S",,,12,13,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/3,53,"H,,S",55,",,S",51,",,S",,,12,13,11
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/4,53,"H,,S",55,",,S",51,",,S",,,12,13,11
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/5,53,"H,,S",55,",,S",52,",,S",,,12,13,11
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/6,56,"H,,S",60,",,S",52,",,S",,,13,16,11
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/7,55,"H,,S",60,",,S",53,",,S",,,13,16,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/8,55,"H,,S",59,",,S",53,",,S",,,13,15,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/9,59,"H,,S",68,",,S",53,",,S",,,15,20,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/10,57,"H,,S",68,",,S",53,",,S",,,14,20,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/11,57,"H,,S",62,",,S",55,",,S",,,14,17,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/12,58,"H,,S",61,",,S",55,",,S",,,14,16,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/13,59,"H,,S",61,",,S",54,",,S",,,15,16,12
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/14,58,"H,,S",61,",,S",55,",,S",,,14,16,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/15,60,"H,,S",67,",,S",55,",,S",,,16,19,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/16,62,"H,,S",67,",,S",55,",,S",,,17,19,13
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/17,64,"H,,S",69,",,S",56,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/18,57,"H,,S",69,",,S",55,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/19,61,"H,,S",66,",,S",55,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/20,68,"H,,S",73,",,S",57,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/21,65,"H,,S",73,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/22,65,"H,,S",71,",,S",61,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/23,70,"H,,S",77,",,S",61,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/24,61,"H,,S",77,",,S",57,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/25,59,"H,,S",67,",,S",57,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/26,59,"H,,S",61,",,S",58,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/27,61,"H,,S",65,",,S",58,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/28,63,"H,,S",71,",,S",56,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/29,69,"H,,S",82,",,S",56,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/4/30,78,"H,,S",92,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/1,79,"H,,S",93,",,S",66,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/2,82,"H,,S",93,",,S",70,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/3,69,"H,,S",91,",,S",59,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/4,68,"H,,S",85,",,S",59,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/5,74,"H,,S",83,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/6,68,"H,,S",83,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/7,69,"H,,S",76,",,S",64,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/8,73,"H,,S",81,",,S",66,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/9,81,"H,,S",90,",,S",67,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/10,80,"H,,S",91,",,S",71,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/11,72,"H,,S",91,",,S",67,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/12,72,"H,,S",77,",,S",67,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/13,74,"H,,S",78,",,S",68,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/14,84,"H,,S",90,",,S",70,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/15,84,"H,,S",93,",,S",71,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/16,66,"H,,S",93,",,S",62,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/17,62,"H,,S",71,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/18,63,"H,,S",67,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/19,62,"H,,S",65,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/20,63,"H,,S",69,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/21,65,"H,,S",69,",,S",60,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/22,66,"H,,S",67,",,S",63,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/23,65,"H,,S",68,",,S",63,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/24,69,"H,,S",79,",,S",63,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/25,71,"H,,S",79,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/26,69,"H,,S",82,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/27,70,"H,,S",82,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/28,69,"H,,S",78,",,S",66,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/29,67,"H,,S",74,",,S",66,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/30,70,"H,,S",77,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/5/31,76,"H,,S",84,",,S",65,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/1,80,"H,,S",89,",,S",69,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/2,80,"H,,S",89,",,S",72,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/3,69,"H,,S",86,",,S",64,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/4,70,"H,,S",80,",,S",62,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/5,77,"H,,S",88,",,S",62,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/6,79,"H,,S",92,",,S",67,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/7,80,"H,,S",92,",,S",69,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/8,83,"H,,S",96,",,S",70,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/9,86,"H,,S",96,",,S",74,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/10,74,"H,,S",95,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/11,77,"H,,S",82,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/12,84,"H,,S",92,",,S",75,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/13,86,"H,,S",94,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/14,86,"H,,S",94,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/15,86,"H,,S",93,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/16,87,"H,,S",96,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/17,82,"H,,S",96,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/18,74,"H,,S",94,",,S",71,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/19,71,"H,,S",80,",,S",69,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/20,72,"H,,S",77,",,S",68,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/21,78,"H,,S",85,",,S",68,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/22,79,"H,,S",88,",,S",71,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/23,82,"H,,S",92,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/24,85,"H,,S",95,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/25,86,"H,,S",95,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/26,88,"H,,S",96,",,S",79,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/27,85,"H,,S",96,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/28,81,"H,,S",95,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/29,80,"H,,S",86,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/6/30,79,"H,,S",86,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/1,80,"H,,S",86,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/2,81,"H,,S",87,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/3,78,"H,,S",87,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/4,81,"H,,S",87,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/5,86,"H,,S",94,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/6,87,"H,,S",96,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/7,88,"H,,S",96,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/8,86,"H,,S",96,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/9,87,"H,,S",94,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/10,88,"H,,S",95,",,S",81,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/11,89,"H,,S",95,",,S",82,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/12,90,"H,,S",96,",,S",82,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/13,89,"H,,S",96,",,S",82,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/14,89,"H,,S",97,",,S",82,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/15,90,"H,,S",98,",,S",81,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/16,89,"H,,S",99,",,S",81,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/17,85,"H,,S",99,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/18,78,"H,,S",92,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/19,82,"H,,S",93,",,S",73,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/20,81,"H,,S",94,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/21,86,"H,,S",94,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/22,86,"H,,S",95,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/23,84,"H,,S",95,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/24,85,"H,,S",92,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/25,85,"H,,S",91,",,S",79,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/26,84,"H,,S",92,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/27,85,"H,,S",93,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/28,86,"H,,S",93,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/29,86,"H,,S",94,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/30,84,"H,,S",95,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/7/31,86,"H,,S",97,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/1,89,"H,,S",100,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/2,90,"H,,S",100,",,S",79,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/3,89,"H,,S",100,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/4,87,"H,,S",96,",,S",82,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/5,82,"H,,S",92,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/6,86,"H,,S",92,",,S",76,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/7,86,"H,,S",95,",,S",81,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/8,86,"H,,S",96,",,S",80,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/9,83,"H,,S",96,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/10,79,"H,,S",96,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/11,81,"H,,S",87,",,S",77,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/12,85,"H,,S",93,",,S",78,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/13,77,"H,,S",93,",,S",,,,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/14,72,"H,,S",88,",,S",70,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/15,76,"H,,S",80,",,S",71,",,S",,,,,
CHM00057687,"CHANGSHA, CH",28.233,112.867,68,2021/8/16,81,"H,,S",90,",,S",74,",,S",,,,,
